"기준_년_코드","기준_분기_코드","행정동_코드","행정동_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2022","3","11740610","천호2동","HL","상권축소","122","54","122","56"
"2022","3","11740600","천호1동","LL","다이나믹","115","51","122","56"
"2022","3","11740590","암사3동","LH","상권확장","105","57","122","56"
"2022","3","11740580","암사2동","LL","다이나믹","115","52","122","56"
"2022","3","11740570","암사1동","LL","다이나믹","113","51","122","56"
"2022","3","11740560","고덕2동","LH","상권확장","90","59","122","56"
"2022","3","11740550","고덕1동","LL","다이나믹","94","54","122","56"
"2022","3","11740540","명일2동","LH","상권확장","117","57","122","56"
"2022","3","11740530","명일1동","LL","다이나믹","119","51","122","56"
"2022","3","11740520","상일동","LH","상권확장","107","59","122","56"
"2022","3","11740515","강일동","LL","다이나믹","74","45","122","56"
"2022","3","11710720","잠실7동","HH","정체","167","74","122","56"
"2022","3","11710710","잠실6동","LH","상권확장","115","58","122","56"
"2022","3","11710690","잠실4동","LL","다이나믹","117","50","122","56"
"2022","3","11710680","잠실3동","HH","정체","143","67","122","56"
"2022","3","11710670","잠실2동","LL","다이나믹","96","43","122","56"
"2022","3","11710650","잠실본동","LL","다이나믹","118","52","122","56"
"2022","3","11710647","위례동","LL","다이나믹","42","28","122","56"
"2022","3","11710646","장지동","LL","다이나믹","110","52","122","56"
"2022","3","11710642","문정2동","LL","다이나믹","81","42","122","56"
"2022","3","11710641","문정1동","LL","다이나믹","117","53","122","56"
"2022","3","11710632","가락2동","HL","상권축소","124","53","122","56"
"2022","3","11710631","가락1동","HH","정체","184","151","122","56"
"2022","3","11710620","가락본동","LL","다이나믹","120","50","122","56"
"2022","3","11710610","삼전동","LL","다이나믹","112","50","122","56"
"2022","3","11710600","석촌동","LL","다이나믹","111","51","122","56"
"2022","3","11710590","송파2동","LL","다이나믹","117","50","122","56"
"2022","3","11710580","송파1동","LL","다이나믹","111","50","122","56"
"2022","3","11710570","오금동","HL","상권축소","124","55","122","56"
"2022","3","11710566","오륜동","HH","정체","148","67","122","56"
"2022","3","11710562","방이2동","LL","다이나믹","114","52","122","56"
"2022","3","11710561","방이1동","LL","다이나믹","111","51","122","56"
"2022","3","11710550","마천2동","HH","정체","129","56","122","56"
"2022","3","11710540","마천1동","HL","상권축소","128","53","122","56"
"2022","3","11710532","거여2동","HH","정체","124","58","122","56"
"2022","3","11710531","거여1동","LL","다이나믹","118","51","122","56"
"2022","3","11710520","풍납2동","HH","정체","143","58","122","56"
"2022","3","11710510","풍납1동","HH","정체","143","58","122","56"
"2022","3","11680750","수서동","HH","정체","132","62","122","56"
"2022","3","11680740","일원2동","HH","정체","136","57","122","56"
"2022","3","11680730","일원1동","HH","정체","128","56","122","56"
"2022","3","11680720","일원본동","LH","상권확장","119","57","122","56"
"2022","3","11680700","세곡동","LL","다이나믹","77","48","122","56"
"2022","3","11680690","개포4동","HL","상권축소","135","54","122","56"
"2022","3","11680670","개포2동","HH","정체","125","59","122","56"
"2022","3","11680660","개포1동","HH","정체","148","70","122","56"
"2022","3","11680656","도곡2동","HL","상권축소","124","54","122","56"
"2022","3","11680655","도곡1동","LL","다이나믹","119","54","122","56"
"2022","3","11680650","역삼2동","LL","다이나믹","108","49","122","56"
"2022","3","11680640","역삼1동","LL","다이나믹","112","49","122","56"
"2022","3","11680630","대치4동","LL","다이나믹","102","49","122","56"
"2022","3","11680610","대치2동","HL","상권축소","123","55","122","56"
"2022","3","11680600","대치1동","HL","상권축소","124","55","122","56"
"2022","3","11680590","삼성2동","LL","다이나믹","114","51","122","56"
"2022","3","11680580","삼성1동","HH","정체","127","59","122","56"
"2022","3","11680565","청담동","LL","다이나믹","111","53","122","56"
"2022","3","11680545","압구정동","LL","다이나믹","115","50","122","56"
"2022","3","11680531","논현2동","LL","다이나믹","109","50","122","56"
"2022","3","11680521","논현1동","LL","다이나믹","113","50","122","56"
"2022","3","11680510","신사동","LL","다이나믹","110","51","122","56"
"2022","3","11650660","내곡동","HH","정체","123","66","122","56"
"2022","3","11650652","양재2동","HL","상권축소","144","54","122","56"
"2022","3","11650651","양재1동","HL","상권축소","122","55","122","56"
"2022","3","11650621","방배4동","HH","정체","134","57","122","56"
"2022","3","11650620","방배3동","HH","정체","146","59","122","56"
"2022","3","11650610","방배2동","LH","상권확장","119","57","122","56"
"2022","3","11650600","방배1동","HL","상권축소","126","55","122","56"
"2022","3","11650590","방배본동","HL","상권축소","129","54","122","56"
"2022","3","11650581","반포4동","HH","정체","155","66","122","56"
"2022","3","11650580","반포3동","HH","정체","140","62","122","56"
"2022","3","11650570","반포2동","HH","정체","144","70","122","56"
"2022","3","11650560","반포1동","LL","다이나믹","116","48","122","56"
"2022","3","11650550","반포본동","HH","정체","154","67","122","56"
"2022","3","11650540","잠원동","HL","상권축소","122","53","122","56"
"2022","3","11650531","서초4동","HL","상권축소","128","55","122","56"
"2022","3","11650530","서초3동","HH","정체","135","57","122","56"
"2022","3","11650520","서초2동","LL","다이나믹","116","52","122","56"
"2022","3","11650510","서초1동","HH","정체","134","57","122","56"
"2022","3","11620775","난곡동","HH","정체","127","60","122","56"
"2022","3","11620765","미성동","HL","상권축소","129","56","122","56"
"2022","3","11620745","삼성동","HH","정체","142","65","122","56"
"2022","3","11620735","대학동","LL","다이나믹","116","52","122","56"
"2022","3","11620725","조원동","HL","상권축소","134","51","122","56"
"2022","3","11620715","난향동","LL","다이나믹","100","54","122","56"
"2022","3","11620695","신림동","LL","다이나믹","118","51","122","56"
"2022","3","11620685","신사동","LL","다이나믹","114","51","122","56"
"2022","3","11620665","서림동","LH","상권확장","116","57","122","56"
"2022","3","11620655","신원동","LL","다이나믹","117","52","122","56"
"2022","3","11620645","서원동","LH","상권확장","119","57","122","56"
"2022","3","11620630","남현동","LH","상권확장","118","58","122","56"
"2022","3","11620625","인헌동","LL","다이나믹","116","55","122","56"
"2022","3","11620615","중앙동","LL","다이나믹","119","52","122","56"
"2022","3","11620605","은천동","LL","다이나믹","116","52","122","56"
"2022","3","11620595","청룡동","LL","다이나믹","117","52","122","56"
"2022","3","11620585","낙성대동","LL","다이나믹","101","54","122","56"
"2022","3","11620575","행운동","HL","상권축소","122","54","122","56"
"2022","3","11620565","성현동","LL","다이나믹","109","52","122","56"
"2022","3","11620545","청림동","LH","상권확장","102","57","122","56"
"2022","3","11620525","보라매동","LL","다이나믹","114","54","122","56"
"2022","3","11590680","신대방2동","LL","다이나믹","119","55","122","56"
"2022","3","11590670","신대방1동","HL","상권축소","131","53","122","56"
"2022","3","11590660","대방동","LH","상권확장","120","56","122","56"
"2022","3","11590651","사당5동","LL","다이나믹","119","54","122","56"
"2022","3","11590650","사당4동","HL","상권축소","127","53","122","56"
"2022","3","11590640","사당3동","LH","상권확장","120","58","122","56"
"2022","3","11590630","사당2동","LL","다이나믹","121","55","122","56"
"2022","3","11590620","사당1동","LL","다이나믹","114","53","122","56"
"2022","3","11590605","흑석동","LH","상권확장","121","61","122","56"
"2022","3","11590560","상도4동","LL","다이나믹","120","56","122","56"
"2022","3","11590550","상도3동","LL","다이나믹","119","54","122","56"
"2022","3","11590540","상도2동","HH","정체","130","60","122","56"
"2022","3","11590530","상도1동","LH","상권확장","112","59","122","56"
"2022","3","11590520","노량진2동","HH","정체","135","66","122","56"
"2022","3","11590510","노량진1동","HH","정체","152","77","122","56"
"2022","3","11560720","대림3동","HL","상권축소","124","49","122","56"
"2022","3","11560710","대림2동","LL","다이나믹","104","48","122","56"
"2022","3","11560700","대림1동","HL","상권축소","130","52","122","56"
"2022","3","11560690","신길7동","LL","다이나믹","120","55","122","56"
"2022","3","11560680","신길6동","HL","상권축소","123","56","122","56"
"2022","3","11560670","신길5동","LH","상권확장","120","58","122","56"
"2022","3","11560660","신길4동","LH","상권확장","117","58","122","56"
"2022","3","11560650","신길3동","HH","정체","137","61","122","56"
"2022","3","11560630","신길1동","HH","정체","142","58","122","56"
"2022","3","11560620","양평2동","LL","다이나믹","122","54","122","56"
"2022","3","11560610","양평1동","LH","상권확장","120","56","122","56"
"2022","3","11560605","문래동","LH","상권확장","113","57","122","56"
"2022","3","11560585","도림동","HH","정체","122","56","122","56"
"2022","3","11560560","당산2동","LL","다이나믹","116","54","122","56"
"2022","3","11560550","당산1동","HL","상권축소","127","55","122","56"
"2022","3","11560540","여의동","HH","정체","136","56","122","56"
"2022","3","11560535","영등포동","HH","정체","137","61","122","56"
"2022","3","11560515","영등포본동","HH","정체","123","58","122","56"
"2022","3","11545710","시흥5동","HH","정체","124","56","122","56"
"2022","3","11545700","시흥4동","HL","상권축소","124","51","122","56"
"2022","3","11545690","시흥3동","HH","정체","153","62","122","56"
"2022","3","11545680","시흥2동","LL","다이나믹","108","54","122","56"
"2022","3","11545670","시흥1동","LH","상권확장","122","56","122","56"
"2022","3","11545640","독산4동","HL","상권축소","123","53","122","56"
"2022","3","11545630","독산3동","HL","상권축소","130","51","122","56"
"2022","3","11545620","독산2동","LL","다이나믹","118","54","122","56"
"2022","3","11545610","독산1동","LH","상권확장","110","57","122","56"
"2022","3","11545510","가산동","LL","다이나믹","105","50","122","56"
"2022","3","11530790","수궁동","HH","정체","123","57","122","56"
"2022","3","11530780","오류2동","LL","다이나믹","95","53","122","56"
"2022","3","11530770","오류1동","HH","정체","125","58","122","56"
"2022","3","11530760","개봉3동","HL","상권축소","142","53","122","56"
"2022","3","11530750","개봉2동","HH","정체","123","58","122","56"
"2022","3","11530740","개봉1동","HH","정체","124","57","122","56"
"2022","3","11530730","고척2동","HH","정체","123","56","122","56"
"2022","3","11530720","고척1동","HL","상권축소","124","55","122","56"
"2022","3","11530595","가리봉동","HL","상권축소","131","55","122","56"
"2022","3","11530560","구로5동","LL","다이나믹","118","53","122","56"
"2022","3","11530550","구로4동","HL","상권축소","123","51","122","56"
"2022","3","11530540","구로3동","LL","다이나믹","106","49","122","56"
"2022","3","11530530","구로2동","HH","정체","148","56","122","56"
"2022","3","11530520","구로1동","HH","정체","140","58","122","56"
"2022","3","11530510","신도림동","LL","다이나믹","114","52","122","56"
"2022","3","11500641","방화3동","HL","상권축소","130","54","122","56"
"2022","3","11500640","방화2동","HL","상권축소","125","55","122","56"
"2022","3","11500630","방화1동","LL","다이나믹","110","52","122","56"
"2022","3","11500620","공항동","LL","다이나믹","112","53","122","56"
"2022","3","11500615","우장산동","LL","다이나믹","104","51","122","56"
"2022","3","11500611","발산1동","LH","상권확장","85","57","122","56"
"2022","3","11500605","가양3동","HH","정체","126","56","122","56"
